txn_id,timestamp,user_id,kyc_tier,account_age_days,channel,txn_type,amount_ngn,beneficiary_id,beneficiary_bank,beneficiary_country,beneficiary_new,device_id,device_new,ip_country,name_match_score,status
TXN-101102,2026-07-06 08:15:30,USR-2233,1,1456,pos,card_spend,6128.29,,,NG,0,DEV-27146,0,NG,0.99,completed
TXN-101103,2026-07-06 08:15:31,USR-0384,2,1732,web,transfer_out,9540.77,BEN-7396,First Bank,NG,0,DEV-17685,0,NG,0.97,completed
TXN-101104,2026-07-06 08:19:11,USR-0882,3,886,app,airtime,13861.41,,,NG,0,DEV-60328,0,NG,0.94,completed
TXN-101105,2026-07-06 08:22:52,USR-3921,2,986,app,airtime,7517.46,,,NG,0,DEV-33053,0,NG,1.0,completed
TXN-101106,2026-07-06 08:45:01,USR-1456,2,1789,app,transfer_in,47365.29,BEN-9022,Zenith Bank,NG,0,DEV-54548,0,NG,0.93,completed
TXN-101107,2026-07-06 08:50:30,USR-1127,2,1483,app,transfer_out,80363.98,BEN-1053,Access Bank,NG,0,DEV-24621,0,NG,0.97,completed
TXN-101108,2026-07-06 08:54:06,USR-1201,2,471,pos,transfer_in,46628.98,BEN-7625,Zenith Bank,NG,0,DEV-48566,0,NG,0.98,completed
TXN-101109,2026-07-06 08:57:32,USR-2886,1,1794,app,bill_payment,14256.45,,,NG,0,DEV-89471,0,NG,1.0,completed
TXN-101110,2026-07-06 08:59:22,USR-3301,1,1876,app,airtime,1129.63,,,NG,0,DEV-10221,0,NG,0.96,completed
TXN-101111,2026-07-06 09:16:09,USR-1186,1,1349,app,bill_payment,3924.15,,,NG,0,DEV-87993,0,NG,0.95,completed
TXN-101112,2026-07-06 09:18:00,USR-1174,3,1460,app,transfer_out,1500000,BEN-4419,Zenith Bank,NG,1,DEV-NEW-7734,1,NG,0.95,completed
TXN-101113,2026-07-06 09:19:14,USR-0109,2,1376,pos,bill_payment,38702.68,,,NG,0,DEV-41285,0,NG,0.99,completed
TXN-101114,2026-07-06 09:34:22,USR-2886,1,1794,app,transfer_in,3953.06,BEN-5871,Kuda,NG,0,DEV-89471,0,NG,0.96,completed
TXN-101115,2026-07-06 09:36:26,USR-0230,2,1044,app,bill_payment,10308.93,,,NG,0,DEV-53064,0,NG,0.95,completed
TXN-101116,2026-07-06 09:37:33,USR-3038,2,2007,pos,transfer_out,98358.55,BEN-1188,Wema/ALAT,NG,0,DEV-79352,0,NG,0.98,completed
TXN-101117,2026-07-06 09:37:52,USR-2324,3,1822,web,transfer_in,1195.16,BEN-9313,Zenith Bank,NG,0,DEV-16743,0,NG,0.93,completed
TXN-101118,2026-07-06 10:05:57,USR-3301,1,1876,app,transfer_out,1341.86,BEN-4228,UBA,NG,0,DEV-10221,0,NG,0.97,completed
TXN-101119,2026-07-06 10:12:13,USR-1882,1,195,pos,transfer_out,4092.53,BEN-4249,Access Bank,NG,0,DEV-50888,0,NG,0.98,completed
TXN-101120,2026-07-06 10:14:06,USR-2873,2,1118,app,bill_payment,9645.21,,,NG,0,DEV-16658,0,NG,0.95,completed
TXN-101121,2026-07-06 10:35:28,USR-0419,2,1260,pos,transfer_out,7138.84,BEN-9849,Stanbic IBTC,NG,0,DEV-40735,0,NG,0.96,completed
TXN-101122,2026-07-06 10:39:06,USR-0939,3,1116,app,transfer_out,14098.94,BEN-1422,Access Bank,NG,0,DEV-32871,0,NG,0.99,completed
TXN-101123,2026-07-06 10:45:18,USR-0457,2,1166,app,airtime,13828.55,,,NG,0,DEV-86622,0,NG,0.98,completed
TXN-101124,2026-07-06 10:46:16,USR-3837,2,722,app,transfer_in,16361.6,BEN-7512,First Bank,NG,0,DEV-19807,0,NG,0.97,completed
TXN-101125,2026-07-06 10:53:26,USR-2496,2,1625,pos,bill_payment,12425.26,,,NG,0,DEV-66450,0,NG,0.95,completed
TXN-101126,2026-07-06 10:57:17,USR-0637,1,2036,web,airtime,2009.55,,,NG,0,DEV-90120,0,NG,0.97,completed
TXN-101127,2026-07-06 11:12:00,USR-0939,3,1116,app,transfer_in,16950.34,BEN-3159,First Bank,NG,0,DEV-32871,0,NG,0.97,completed
TXN-101128,2026-07-06 11:15:31,USR-3791,2,398,app,transfer_in,35954.08,BEN-6992,Wema/ALAT,NG,0,DEV-28449,0,NG,0.96,completed
TXN-101129,2026-07-06 11:17:02,USR-1003,3,1299,web,bill_payment,14555.74,,,NG,0,DEV-12875,0,NG,0.95,completed
TXN-101130,2026-07-06 11:22:07,USR-3791,2,398,app,card_spend,3056.99,,,NG,0,DEV-28449,0,NG,0.98,completed
TXN-101131,2026-07-06 11:24:21,USR-0178,3,906,app,transfer_in,4789.22,BEN-8758,Wema/ALAT,NG,0,DEV-12671,0,NG,0.94,completed
TXN-101132,2026-07-06 11:34:30,USR-2233,1,1456,app,airtime,15032.62,,,NG,0,DEV-27146,0,NG,0.96,completed
TXN-101133,2026-07-06 11:44:56,USR-1495,2,146,pos,airtime,4924.73,,,NG,0,DEV-82384,0,NG,1.0,completed
TXN-101134,2026-07-06 11:47:00,USR-1174,3,1460,app,transfer_out,1500000,BEN-4419,Zenith Bank,NG,1,DEV-NEW-7734,1,NG,0.95,completed
TXN-101135,2026-07-06 12:02:29,USR-0815,2,1519,app,bill_payment,134234.59,,,NG,0,DEV-19016,0,NG,0.99,completed
TXN-101136,2026-07-06 12:05:48,USR-0934,2,1949,app,transfer_out,4728.17,BEN-7965,Kuda,NG,0,DEV-19329,0,NG,0.94,completed
TXN-101137,2026-07-06 12:16:15,USR-0272,3,1784,web,card_spend,13140.6,,,NG,0,DEV-54424,0,NG,0.99,completed
TXN-101138,2026-07-06 12:41:24,USR-2819,1,1047,app,transfer_out,4688.1,BEN-4626,Access Bank,NG,0,DEV-71797,0,NG,0.97,completed
TXN-101139,2026-07-06 12:51:41,USR-3530,1,608,pos,transfer_in,8688.96,BEN-5786,First Bank,NG,0,DEV-45954,0,NG,0.95,completed
TXN-101140,2026-07-06 13:09:56,USR-3298,2,1572,pos,transfer_in,156757.63,BEN-1710,UBA,NG,0,DEV-77271,0,NG,0.94,completed
TXN-101141,2026-07-06 13:39:16,USR-2188,3,737,ussd,airtime,28371.31,,,NG,0,DEV-19681,0,NG,0.99,completed
TXN-101142,2026-07-06 13:40:40,USR-2933,2,1329,web,transfer_in,17351.9,BEN-2891,Moniepoint,NG,0,DEV-90173,0,NG,0.95,completed
TXN-101143,2026-07-06 13:46:30,USR-2772,3,1823,web,airtime,29315.6,,,NG,0,DEV-37760,0,NG,0.97,completed
TXN-101144,2026-07-06 14:01:24,USR-0230,2,1044,app,transfer_out,9787.08,BEN-9856,OPay,NG,1,DEV-53064,0,NG,0.98,completed
TXN-101145,2026-07-06 14:02:00,USR-1174,3,1460,app,transfer_out,1200000,BEN-4419,Zenith Bank,NG,1,DEV-NEW-7734,1,NG,0.95,completed
TXN-101146,2026-07-06 14:03:44,USR-3561,2,374,pos,transfer_in,99481.95,BEN-9785,Stanbic IBTC,NG,0,DEV-46585,0,NG,0.95,completed
TXN-101147,2026-07-06 14:06:10,USR-1379,2,1102,app,card_spend,74401.25,,,NG,0,DEV-93579,0,NG,0.95,completed
TXN-101148,2026-07-06 14:15:25,USR-2070,2,734,web,transfer_out,18293.74,BEN-7615,Kuda,NG,0,DEV-17455,0,NG,0.94,completed
TXN-101149,2026-07-06 14:22:08,USR-0188,1,801,pos,card_spend,19569.16,,,NG,0,DEV-82350,0,NG,0.96,completed
TXN-101150,2026-07-06 14:25:28,USR-1840,2,1538,pos,card_spend,3901.31,,,NG,0,DEV-83385,0,NG,1.0,completed
TXN-101151,2026-07-06 14:27:03,USR-0420,1,2080,pos,card_spend,4922.05,,,NG,0,DEV-19071,0,NG,0.94,completed
TXN-101152,2026-07-06 14:30:33,USR-0953,3,339,app,airtime,4226.71,,,NG,0,DEV-51104,0,NG,1.0,completed
TXN-101153,2026-07-06 14:32:53,USR-1140,2,248,ussd,bill_payment,16251.31,,,NG,0,DEV-71694,0,NG,0.94,completed
TXN-101154,2026-07-06 14:55:09,USR-2188,3,737,app,card_spend,16804.92,,,NG,0,DEV-19681,0,NG,0.95,completed
TXN-101155,2026-07-06 15:02:48,USR-0654,2,600,pos,transfer_in,572247.48,BEN-3085,OPay,NG,0,DEV-49363,0,NG,0.98,completed
TXN-101156,2026-07-06 15:21:04,USR-3316,2,1022,pos,card_spend,9888.13,,,NG,0,DEV-39219,0,NG,0.99,completed
TXN-101157,2026-07-06 15:24:07,USR-2604,2,858,app,transfer_in,27390.36,BEN-9167,Moniepoint,NG,0,DEV-77952,0,NG,0.98,completed
TXN-101158,2026-07-06 15:51:08,USR-2709,2,2014,pos,bill_payment,50923.33,,,NG,0,DEV-48175,0,NG,0.94,completed
TXN-101159,2026-07-06 15:52:33,USR-0230,2,1044,app,transfer_in,1905.56,BEN-1046,First Bank,NG,0,DEV-53064,0,NG,0.98,completed
TXN-101160,2026-07-06 15:52:44,USR-1409,3,201,app,transfer_out,8365.9,BEN-3223,Kuda,NG,0,DEV-21003,0,NG,0.94,completed
TXN-101161,2026-07-06 15:53:54,USR-3561,2,374,app,transfer_in,4603.36,BEN-7548,GTBank,NG,0,DEV-46585,0,NG,0.94,completed
TXN-101162,2026-07-06 15:54:20,USR-0397,2,170,web,bill_payment,55756.1,,,NG,0,DEV-85456,0,NG,0.99,completed
TXN-101163,2026-07-06 15:57:12,USR-2262,2,2091,app,transfer_out,6445.69,BEN-9041,First Bank,NG,0,DEV-82768,0,NG,0.96,completed
TXN-101164,2026-07-06 16:06:16,USR-0419,2,1260,ussd,airtime,31640.15,,,NG,0,DEV-40735,0,NG,1.0,completed
TXN-101165,2026-07-06 16:08:32,USR-0572,2,92,app,transfer_in,6336.13,BEN-9005,PalmPay,NG,0,DEV-88504,0,NG,0.98,completed
TXN-101166,2026-07-06 16:13:54,USR-1201,2,471,ussd,bill_payment,2625.89,,,NG,0,DEV-48566,0,NG,0.96,completed
TXN-101167,2026-07-06 16:17:52,USR-3148,2,590,ussd,bill_payment,15930.29,,,NG,0,DEV-69600,0,NG,0.94,completed
TXN-101168,2026-07-06 16:26:54,USR-0230,2,1044,ussd,transfer_out,8064.81,BEN-3370,Stanbic IBTC,NG,0,DEV-53064,0,NG,0.97,completed
TXN-101169,2026-07-06 16:38:37,USR-1495,2,146,web,transfer_in,5841.08,BEN-2527,Zenith Bank,NG,0,DEV-82384,0,NG,0.98,completed
TXN-101170,2026-07-06 16:43:22,USR-2419,1,1855,ussd,card_spend,13828.73,,,NG,0,DEV-56438,0,NG,0.99,completed
TXN-101171,2026-07-06 16:43:35,USR-3109,2,1505,ussd,transfer_in,18893.12,BEN-4114,Stanbic IBTC,NG,0,DEV-51114,0,NG,0.97,completed
TXN-101172,2026-07-06 16:50:10,USR-2233,1,1456,ussd,card_spend,10712.81,,,NG,0,DEV-27146,0,NG,0.94,completed
TXN-101173,2026-07-06 16:56:01,USR-3655,2,1032,pos,transfer_in,68260.16,BEN-2163,Wema/ALAT,NG,0,DEV-87128,0,NG,0.94,completed
TXN-101174,2026-07-06 16:56:57,USR-1732,3,1334,app,transfer_out,18447.52,BEN-6279,Wema/ALAT,NG,0,DEV-47606,0,NG,0.94,completed
TXN-101175,2026-07-06 16:57:36,USR-3550,2,1762,app,transfer_in,6224.96,BEN-2713,Wema/ALAT,NG,0,DEV-53687,0,NG,0.96,completed
TXN-101176,2026-07-06 17:04:55,USR-3741,3,471,app,transfer_in,8866.02,BEN-3131,Kuda,NG,0,DEV-66606,0,NG,0.97,completed
TXN-101177,2026-07-06 17:15:00,USR-2324,3,1822,app,transfer_out,9114.06,BEN-2697,GTBank,NG,0,DEV-16743,0,NG,1.0,completed
TXN-101178,2026-07-06 17:17:55,USR-0457,2,1166,app,transfer_out,9366.99,BEN-4593,UBA,NG,0,DEV-86622,0,NG,0.95,completed
TXN-101179,2026-07-06 17:22:01,USR-1719,1,700,ussd,card_spend,14211.37,,,NG,0,DEV-81511,0,NG,0.97,completed
TXN-101180,2026-07-06 17:31:35,USR-2324,3,1822,web,airtime,48064.75,,,NG,0,DEV-16743,0,NG,0.94,completed
TXN-101181,2026-07-06 17:34:33,USR-0859,2,2073,pos,bill_payment,10933.68,,,NG,0,DEV-55236,0,NG,1.0,completed
TXN-101182,2026-07-06 17:38:07,USR-0637,1,2036,pos,transfer_out,17751.85,BEN-8461,Moniepoint,NG,0,DEV-90120,0,NG,0.95,completed
TXN-101183,2026-07-06 17:49:55,USR-2466,1,1098,app,airtime,49086.24,,,NG,0,DEV-85880,0,NG,0.95,completed
TXN-101184,2026-07-06 17:50:42,USR-3986,2,1873,app,transfer_out,54405.27,BEN-5425,Zenith Bank,NG,0,DEV-33086,0,NG,0.94,completed
TXN-101185,2026-07-06 18:02:53,USR-2414,1,1450,app,transfer_in,6482.55,BEN-2771,First Bank,NG,0,DEV-63964,0,NG,0.98,completed
TXN-101186,2026-07-06 18:06:18,USR-2496,2,1625,app,transfer_out,11643.48,BEN-5000,GTBank,NG,0,DEV-66450,0,NG,0.98,completed
TXN-101187,2026-07-06 18:14:24,USR-2860,1,1642,ussd,card_spend,6864.12,,,NG,0,DEV-98777,0,NG,0.94,completed
TXN-101188,2026-07-06 18:32:42,USR-3627,2,501,app,transfer_out,170578.62,BEN-4727,Stanbic IBTC,NG,0,DEV-35443,0,NG,0.97,completed
TXN-101189,2026-07-06 18:34:21,USR-0027,3,562,pos,transfer_in,5214.93,BEN-2776,Stanbic IBTC,NG,0,DEV-44237,0,NG,0.96,completed
TXN-101190,2026-07-06 18:37:44,USR-0293,1,1316,web,transfer_out,14002.38,BEN-6314,PalmPay,NG,0,DEV-13794,0,NG,0.94,completed
TXN-101191,2026-07-06 18:41:52,USR-1858,2,1745,pos,bill_payment,20181.87,,,NG,0,DEV-77449,0,NG,0.99,completed
TXN-101192,2026-07-06 18:53:26,USR-2860,1,1642,web,card_spend,5924.12,,,NG,0,DEV-98777,0,NG,0.95,completed
TXN-101193,2026-07-06 18:59:51,USR-2601,2,827,app,airtime,6152.71,,,NG,0,DEV-32280,0,NG,0.95,completed
TXN-101194,2026-07-06 19:00:18,USR-3863,2,1440,web,transfer_out,19439.21,BEN-6793,Wema/ALAT,NG,0,DEV-97819,0,NG,0.98,completed
TXN-101195,2026-07-06 19:22:44,USR-1482,2,607,app,transfer_in,126131.57,BEN-8690,Zenith Bank,NG,0,DEV-93606,0,NG,0.95,completed
TXN-101196,2026-07-06 19:23:22,USR-0667,2,720,app,card_spend,299.36,,,NG,0,DEV-75323,0,NG,0.98,completed
TXN-101197,2026-07-06 19:36:23,USR-3398,2,1601,pos,bill_payment,83491.89,,,NG,0,DEV-72031,0,NG,0.98,completed
TXN-101198,2026-07-06 19:37:06,USR-3791,2,398,app,card_spend,13826.24,,,NG,0,DEV-28449,0,NG,0.98,completed
TXN-101199,2026-07-06 19:39:11,USR-3417,2,626,app,transfer_out,191978.43,BEN-4920,First Bank,NG,0,DEV-47752,0,NG,0.98,completed
TXN-101200,2026-07-06 19:41:28,USR-0788,2,309,ussd,card_spend,14265.14,,,NG,0,DEV-29887,0,NG,0.96,completed
TXN-101201,2026-07-06 19:44:30,USR-3550,2,1762,app,transfer_out,20727.66,BEN-3634,PalmPay,NG,0,DEV-53687,0,NG,0.97,completed
TXN-101202,2026-07-06 19:48:58,USR-0701,2,676,pos,transfer_in,20242.5,BEN-5183,Kuda,NG,0,DEV-40433,0,NG,0.96,completed
TXN-101203,2026-07-06 19:49:47,USR-2534,1,848,app,card_spend,1348.11,,,NG,0,DEV-35105,0,NG,0.97,completed
TXN-101204,2026-07-06 19:52:40,USR-3417,2,626,web,transfer_out,4427.18,BEN-8941,First Bank,NG,0,DEV-47752,0,NG,0.94,completed
TXN-101205,2026-07-06 20:25:31,USR-3863,2,1440,app,transfer_out,11716.38,BEN-6793,GTBank,NG,0,DEV-97819,0,NG,1.0,completed
TXN-101206,2026-07-06 20:31:06,USR-2886,1,1794,app,bill_payment,8643.71,,,NG,0,DEV-89471,0,NG,0.98,completed
TXN-101207,2026-07-06 20:33:11,USR-3167,1,1010,app,transfer_in,9195.53,BEN-5352,OPay,NG,0,DEV-94886,0,NG,1.0,completed
TXN-101208,2026-07-06 20:57:59,USR-0103,2,282,app,card_spend,4705.31,,,NG,0,DEV-24371,0,NG,0.96,completed
TXN-101209,2026-07-06 21:28:07,USR-0357,2,2078,pos,airtime,175688.11,,,NG,0,DEV-38080,0,NG,0.93,completed
TXN-101210,2026-07-06 21:41:35,USR-1127,2,1483,pos,transfer_in,36440.43,BEN-8433,Kuda,NG,0,DEV-24621,0,NG,0.97,completed
TXN-101211,2026-07-06 21:47:45,USR-0178,3,906,app,bill_payment,161675.31,,,NG,0,DEV-12671,0,NG,0.94,completed
TXN-101212,2026-07-06 21:55:30,USR-3921,2,986,web,transfer_in,4058.03,BEN-3184,Moniepoint,NG,0,DEV-33053,0,NG,0.97,completed
TXN-101213,2026-07-06 21:58:34,USR-3306,3,1523,ussd,airtime,97154.72,,,NG,0,DEV-39389,0,NG,0.95,completed
TXN-101214,2026-07-06 21:59:05,USR-0572,2,92,ussd,card_spend,17097.83,,,NG,0,DEV-88504,0,NG,0.97,completed
TXN-101215,2026-07-06 22:01:50,USR-3017,3,1349,ussd,airtime,4344.41,,,NG,0,DEV-41385,0,NG,0.94,completed
TXN-101216,2026-07-06 22:04:34,USR-0027,3,562,ussd,bill_payment,2441.94,,,NG,0,DEV-44237,0,NG,0.98,completed
TXN-101217,2026-07-06 22:17:05,USR-2299,2,387,app,transfer_in,10538.74,BEN-9808,Stanbic IBTC,NG,0,DEV-11220,0,NG,0.96,completed
TXN-101218,2026-07-06 22:21:22,USR-3109,2,1505,app,transfer_in,14121.39,BEN-2894,Zenith Bank,NG,0,DEV-51114,0,NG,0.97,completed
TXN-101219,2026-07-06 22:26:00,USR-1882,1,195,app,transfer_in,23200.72,BEN-7149,OPay,NG,0,DEV-50888,0,NG,0.99,completed
TXN-101220,2026-07-06 22:28:09,USR-0357,2,2078,web,transfer_out,46410.81,BEN-4119,Moniepoint,NG,0,DEV-38080,0,NG,0.96,completed
TXN-101221,2026-07-06 22:42:23,USR-0397,2,170,pos,transfer_out,18850.54,BEN-6763,Stanbic IBTC,NG,0,DEV-85456,0,NG,0.93,completed
TXN-101222,2026-07-06 22:42:50,USR-1517,3,1088,app,airtime,33660.32,,,NG,0,DEV-69871,0,NG,0.96,completed
TXN-101223,2026-07-06 22:53:04,USR-2989,2,1139,app,transfer_out,22510.19,BEN-6096,Zenith Bank,NG,0,DEV-58351,0,NG,1.0,completed
TXN-101224,2026-07-06 22:57:12,USR-2575,2,1119,web,transfer_out,7159.01,BEN-4155,Zenith Bank,NG,0,DEV-40217,0,NG,0.96,completed
